_id,en_word,en_definition,example,synonyms,antonyms
40959,POINT,"n 1 [C] a zim zum/hriam: the point
of a pin, knife, pencil, etc { a pin-point, knifepoint, etc { The stake had been sharpened to a
vicious-looking point. { the point of the jaw, eg
as the target for a punch in boxing. 2 [C]
leilung zum, tipi thuanthum/tifinriat lam ih a
sawhmi leilung zum kawhhnak a si qheu ih P
kha cafang tumpi in an ngan qheu: The ship
rounded the point. { Pagoda Point. 3 [C]
Geometry zirnak ih riin pakhat le pakhat an
ton-awknak hmun: AB and CD intersect at (the
point) P. 4 [C] (a) cangan tikah cukmi a bote,
catluan khat a cemnak ih cukmi: Two point six
(2.6) means the same as 2 6
/
10. { The first two
figures afer the decimal point indicated tenths
and hundredths respectively. (b) arsi vek fate
zet a tleu in hmuhmi: stars seen as points of
light in a dark sky. 5 [C] (often in compounds)
hmun — khiahmi (hitawk, hitawk siseh tiih
hmun khiah): Guards had been posted at
several points around the perimeter. { an
assembly, rallying meeting, etc point { a steamer service calling at Port Said, Aden and all points
east, ie all a other ports further east.point-duty n [U] (Brit) khualipi lamzin hnok
zetnak hmun kiltu palik.
pointsman n (pl -men) (Brit) (US switchman)
tlangleeng lamzin a hnok theinak hmun kiltu.
point-to-point n (Brit) hramlak hmunkhat
ihsin hmunkhat ah rang tlan zuam-awknak.v 1 (a) [I, Ipr] ~ (at/to sb/sth) kut ih
khih/sawh: It’s rude to point. { ‘That’s the man
who did it,’ she said, pointing at me. { He
pointed to a tower on the distant horizon. { A
compass needle points (to the) north. { The clock
hands pointed to twelve, ie it was noon or
midnight. (b) [Ipr] ~ to sth (fig) kawhhmuh
(hihi a si ding ti ih kawhhmuh): I can’t point to
any one particular reason for it. { All the
evidence points to his guilt. 2 [Tn, Tnypr] ~ sth
(at/towards sb/sth) khihhmuh, bih (meithal
bih vek): point one’s finger (at sb/sth) { point a
gun at sb { point a telescope at/towards the
moon. 3 [Ipr, Ip] hoih; a sinak lam ih her: A
hedgehog’s spines point backwards. 4 [Tn] si
duhmi lam ah tha pek: a story that points a
moral. 5 [Tn] tlakrawh ih dawlmi pakhat le
pakhat karlak ong mirang leilung in phit: point
a wall, chimney, etc. 6 [I] (of a hunting dog)
sadawi thiam uico, vate a peel tikah a lu in vate
lam a hoi ringring mi. 7 (idm) point the finger
(at sb) (infml) hmai rori ah mawhthluk. point
the way (to/towards sth) hmailam ih
qhansonak ding lamzin hmuhter cia: Large
electronics companies developed television, but
Baird pointed the way with his experiments. {
Tax reforms which point the way to a more
prosperous future. 8 (phr v) point sth out (to
sb) khihhmuh (hihi a si ti in kut rori ih
khihhmuh): point out a mistake { point out to
sb the stupidity of his/her behaviour { I must
point out that further delay would be unwise.
point sth up fiangte in khihhmuh: The recent
disagreement points up the differences between
the two sides.
Z pointed adj 1 a zum, a zummi: a (sharp-)
pointed instrument, tool, etc { a pointed hat. 2
(fig) tihrim le mawhthluk ih kawk: a pointed
remark, rebuke, etc { She made some pointed
references to his careless work. 3 (fig) (of wit)
fiangzet, cekci in. pointedly adv nazet ih zoh:
She stared pointedly at me. { he looked pointedly
at the door, eg indicating that I should open it,
close it, leave, etc.
pointing n [U] cokrawi cia mi, mirang leilung
cangdawlmi karlak, tlakrawh karlak ih ben.",NA,NA,NA
40961,POINT-BLANK,"adj [attrib] 1 (of a
shot) meithal in nai tuk ih kap: He shot her at
point-blank range. 2 (fig) (of sth said) hmaiton
in fiangfukfi ih qong hruakmi: a point-blank
refusal.
Z point-blank adv naih zetin: fire point-blank
at sb { I asked him point-blank what he was doing there. { refuse point-blank to do sth.",NA,NA,NA
40963,POINTER,"n 1 cuai thlainak a rih zat
khihsawhtu fung. 2 ramzuk, canganmi tivek
khihsawhnak fung saupi. 3 ~ (on sth) (infml)
ruahnak: Could you give me a few pointers on
how to tackle the job? 4 ~ (to sth) kawhhmuh;
hmailam ṭhanso theinak ding kawhhmuhtu:
journalists studying the minister’s speech for
pointers to the contents of next month’s policy
statement. 5 sadawinak uico (a hmul a tawi ih a
hnar in ramsa umnak lam a kawhhmuh thei
ringringmi.)",NA,NA,NA
40964,POINTILLISM,"n
[U] kum zabi 19 hnulam deuh ih France ram ih
thiamthokmi kut zuksuai dan, a rong pianzia a
phunphun kha cukmi fatete in phun tampi
komter ih pianzia mawi zet canternak.
Z pointillist /-lIst/ n pointillism thiamnak
hmangin zuk a suai thiamtu.",NA,NA,NA
40968,POINTLESS,"adj tican nei lemlo/nei lo:
make a pointless remark { It is pointless to have
a car if you cannot drive it!
Z pointlessly adv. Pointlessness n [U]: the
pointlessness of his existence.",NA,NA,NA
40972,POISE,"v [Ipr, Ip, Tnypr, Tnyp] khatlam le
khatlam, khuilam hmanah tlu loin a laifang ih
um, cang loin ding thiam: The eagle poised in
mid-air ready to swoop on its prey. { He poised
the javelin in his hand before throwing it.
Z poise n [U] 1 taksa pumpi cangvaihnak ah
tlu lo tein um thiamnak: poise of the body, head,
etc { moving with the assured poise of a ballet
dancer. 2 mah le mah zum-awk le uk-awk
thiammi: a woman of great poise.
poised adj 1 [pred] ~ (in, on, above, etc sth)
cang hngan lo ding zet in a um thiammi: poised
on tiptoe, in mid-air, etc { sth poised on the edge
of a table, ie likely to fall of if lightly touched. 2
[pred] ~ (in/on/above/for sth); ~ (to do sth) (of
people, animals, etc) ti ding ah ralring cia,
timtuah cia in a um: poised on the edge of the
swimming-pool, ie ready to jump in { (fig) The
Allies were poised (ie ready) for their invasion
of Europe. { Combined Breweries are poised to
(ie about to) take over the British Beer
Company. 3 (fig) mah le mah uk-aw neh mi; a
timtuah-aw cia mi: a poised young lady { a
poised manner. ",NA,NA,NA
40973,POISON,"n [C, U] 1 tur; siivai; mi a thihter
thei siivai; thihsii: rat poison { poison for
killing weeds { commit suicide by taking poison
{ [attrib] poison gas, ie esp as used to kill
people in war. 2 (infml derog) rawl thaw lo tuk:
I’m not eating that poison!
Z poison v [Tn, Tnypr] ~ sb/sth (with sth) 1 (a)
thihnak siivai in that; siivai ei/in in a thi: His
wife poisoned him with arsenic. { Are our
children being poisoned by lead in the
atmosphere? (b) pakhat khat ah siivai/thihsii ret: The chemical companies are poisoning our
rivers with effluent. 2 (a) thinlung/ruahnak/
nuncan siatter: poison sb’s mind with
propaganda. (b) siatsuah; kha zet ih tuar; hua
zet: a çuarrel which poisoned our friendship {
an experience that poisons sb’s life. 3 (idm)
poison A’s mind against B (derog) A in B hua
zet dingin A hnenah B ih ṭhat lonak thu
(tambik cu thuphan) sim ciamco. poisoned adj
1 taksa kheuh, lole, pem ruangih a hma mi: a
poisoned hand. 2 siivai/ṭur hnih (conkiang/thal
ah siivai hnih): a poisoned arrow. poisoner /
{pCIzEnER/ n midang siivai/thihsii pek in a
thattu. poisoning /{pCIzEnIN/ n [C, U] siivai
ruangih natnak: blood poisoning, ie poisoning
of the blood { lead poisoning, ie poisoning by
lead.
poisonous /{pCIzEnEs/ adj 1 (a) tur nei:
poisonous snakes, insects, etc. (b) thihnak tur
nei, mi a natter thei thinghnah/thingthei:
poisonous plants, chemicals. 2 (fig derog) (a)
thinlung a nater thei zetmi: the poisonous
doctrine of racial superiority. (b) siava, huattlai:
sb with a poisonous tongue, ie who spreads
malicious rumours about people.
poisonously adv.
 poison-pen letter cangahtu ih thinlung
hnaihnok siatsuahnak pek duh ih kuat hrimmi
ca.",NA,NA,NA
40975,POKE,"v 1 (a) [Tn, Tnypr] ~ sb/sth (with
sth) tok; sawh (kutzung, a zummi thil tivek ih
tok/sawh): poke sb in the ribs, ie nodge him in a
friendly way { poke the fire (with a poker), ie to
make it burn more strongly. (b) [Tnypr] ~ sth in
sth vit (kutzung in kuako, ongko sawh/vit):
Poke two holes in the sack so you can see through
it. (c) [Ipr] ~ at sth sawh rero (nauhak in a
rawl a ei paih loih darhai in a sawh rero vek
khi): She poked at her meal unenthusiastically.
2 [Tnypr, Tnyp] sawh; lutter: She poked her
finger into the hole. { poke food through the bars
of a cage { poke one’s head out of a window {
Mind you don’t poke her eye out with that stick!
{ He poked his head round the door to see if she
was in the room. Ö Usage at nudge. 3 (idm)
poke fun at sb/sth (usu derog) milai, lole, thilri
hnihsuahnak ih tuah: He enjoys poking fun at
others. poke/stick one’s nose into sth Ö nose1
.
4 (phr v) poke about/around (infml) theih
hiartuk ih hawl: Why are you poking about
among my papers? poke out of/through sth;
poke out/through/up a pawt; suak: a pen
poking out (of sb’s pocket) { I see a finger poking
through (a hole in your glove). { A few daffodils
were already poking up, ie starting to grow.
Z poke n toknak; sawhnak: give the fire a poke
{ give sb a poke in the ribs. n (idm) buy a pig in a poke Ö buy.",NA,NA,NA
40976,POKER,"n meiling tawknak thirfung saupi, thir taptawh.
 poker-work n [U] (a) savun le thingpheeng
parih zuk le ngan thiamnak (meiling, thirvam
tivek in rawt, lole, holh ih tuahmi). (b) cu tivek
ih nganmi/zukmi. n [U] phe (cahnah) lehdan
phunkhat.
 poker-face n (infml) ziangruahnak hman nei
lo mithmai.
poker-faced adj.",NA,NA,NA
40982,POKY,"adj (-ier, -iest) (infml derog) (of a
place, house, flat, etc) inn, innkhan fate kerki:
a poky little room.
Z pokiness n [U].",NA,NA,NA
40983,POLAR ,"adj [attrib] 1 leilung pum ih
luzim (North Pole) le tawzim (South Pole)
hrawnghrang: polar ice { the polar regions. 2
thirhiip thei (magnet)nak zawn: polar
attraction. 3 (fml) (of opposites) a zim; a neet.
Z polarity /pE{lFrEtI/ n 1 [U, C] (thir hiipnak a
simi ah) positive le negative zim a pahnih ih
neihnak, lole, ret khawmnak: the polarity of a
magnet { reversed polarity/polarities. 2 [U] ~
(between A and B) (fig) milai, lole, thilri ah a
sinak le umdan hmuhdan a lamdannak: the
growing polarity between the left and right
wings of the party.
 polar bear saklam leilung zim (N Pole) ih um
savom rang.",NA,NA,NA
40984,"POLARIZE, -ISE","v 1 [Tn] (physics)
(tleunak, aw thawm tivek) hmunkhat zawn ah
luanter, tlirter. 2 [Tn] magnet — hiipnak khi
hmun khatter. 3 [I, Ipr, Tn, Tnypr] ~ (sth/sb)
(into sth) hmuhnak le ruahnak a ralsan-awmi
pahnih ah cangter: Public opinion has polarized
on this issue. { an issue which has polarized
public opinion.
Z polarization, -isation /}pEUlEraI{zeISn; 7
-rI{z-/ n [C, U] tleunak, magnet hiptha, a sa
tivek pawl luannak/fehnak/tlirnak.",NA,NA,NA
40989,POLAROID,"n (propr) 1 [U] mawṭawka
thlalang, mitkharh thlalang nisa tuk le tleutuk
khamnak ih benmi thlalang paatte khi. 2
Polaroids [pl] polaroids thlalang phunih
tuahmi nisa khamnak mitkharh.
 Polaroid camera mi zuknak camera
phunkhat (zuk ṭheh ve te in a zuk a suak thei
cihmi.)",NA,NA,NA
40990,POLE,n Poland ram miphun; Poland rammi.,NA,NA,NA
40997,POLE,"n 1 leilung pi a luzim le a tawzim
hmun (cuih parah leilungpi a her rero): the
North/South Pole. 2 (physics) thirhiip magnet ih
khatlam le khatlam zim, lole, electric battery
ih thazaang neetnak: the negative/positive pole.
3 (fig) a ralsan awmi pahnih ih an danawk
biknak zawn: Our points of view are at opposite
poles. 4 (idm) be poles apart an dang-aw tuk/
hlatpi in an dang-aw: The employers and the
trade union leaders are still poles apart, ie are far from reaching an agreement or a
compromise.
 pole-star n leilung pi saklam um pawl ih lu
par cekci ih a ummi Saklam Arsi.  n 1 ṭhuam fate sangpi (fung); alan
ṭhuam/thirhri ṭhuam/long parah tidai tahnak
le leilung sawhnak ih an hmanmi fung saupi: a
tent, flag, telegraph, etc pole { a punt, barge, ski,
etc pole. 2 = perch1
 3. 3 (idm) up the pole
(infml esp Brit) (a) harsa zetin. (b) palh; ṭhelh.
(c) a molhmi; mi aa; mibang lo.
Z pole v [Tnypr, Tnyp] tiva fate ah vokkuang
lawng fate fung saupi in tidai sung sawh ih
fehter: pole a punt up the river.
 pole-vault n (sport) fung saupi thawn
tlenglan (pole-jump ti in khal an ko). — v [I]
cuvek tleenglan. pole-vaulting n [U].",NA,NA,NA
41002,POLE-AXE,"n 1 (formerly) raldonak ih
hmanmi, kut kaihnak saupi nei hreitlung. 2
sathattu pawl in caw thahnak ih an hmanmi
hreitlung.
Z pole-axe v [Tn] 1 hreitlung in ceek: (fig) The
punch caught him on the jaw, and he sank down
pole-axe, ie completely knocked out. 2 (usu
passive) (fig) rehsiatnak tumpi rin lopi ih tuar:
We were all absolutely pole-axed by the terrible
news.",NA,NA,NA
41004,POLECAT,"n 1 Europe ram ih um a
rimsia zetmi sahngar, sorsia phunkhat. 2 (US)
= skunk.",NA,NA,NA
41006,POLEMIC,"n (fml) 1 (a) [C] ~ (against/in
favour of sth/sb) thuk zet, na zet ih el-awknak,
lole, cuvek hrangih nganmi ca tawite: He
launched into a fierce polemic against the
government’s policies. (b) [U] cuvek nganmi,
ṭongmi thuk zetzet: engage in polemic. 2
polemics [pl] thuk zet le hmualnei zet ih ṭong
eel thiamnak.
Z polemical /-Ikl/ (also polemic) adj (fml) 1
[attrib] tawite, thuuk, fek zet ih eelmi:
polemic(al) skills. 2 thinheng ding tiangih naa
tuk ih el-awkmi: a polemic(al) article, speech,
etc. polemically /-klI/ adv.
polemicist /pE{lemIsIst/ n ṭong eel thiam zettu. ",NA,NA,NA
41007,POLICE,"n (the) police [pl v] palik, lole
palik pawl (meithal kai — uniform hruk mipi
kiltu) rukfir, mithat, mithawi hmang misual
pawl kai ih khiingtu: the local, state, national,
etc police { There were over 100 police on duty
at the demonstration. { The police have not
made any arrests. { [attrib] a police car,
enquiry, raid, report.
Z police v [Tn] kilveeng; kil; fingkhawi: The
teachers on duty are policing the school
buildings during the lunch hour. { (fig) a
committee to police the new regulations, ie
make sure they are obeyed.
 police constable (abbr PC) (also constable)
(in Britain and some other countries) bo ben lo, sen ben lo, palik menmen.
police dog misual hawl thiam uico, palik uico.
police force township, district tivek ram ṭhen
fate pakhat hrang palik burkhat.
policeman /-mEn/ n (pl -men /-mEn/) palik pa.
police-officer (also officer) n Mirang (Brit) in
palik hnaṭuantu hmuahhmuah (mipa, nunau,
rank nei, nei lo an zapi) kawhnak a si.
police state (derog) democracy um lo, aana
hlir ih ukmi ram (totalitarian state).
police station ze-sa-khan; palik bokhat, lole,
bohnih pakhat ih ukmi (thuneih theinak) palik
ram ṭhen fate bik zung: The suspect was taken
to the police station for questioning.
policewoman n (pl -women) (abbr PW) palik
nunau. ",NA,NA,NA
41009,POLICY,"n [U, C] ~ (on sth) tumtahmi thu
le hla, (ramuknak thu le sumtuah pursumnak
company, corporation tivek pawl in hmailam
hrang an tumtahmi/an fehpi dan): according to
our present policy { adopt fresh policies {
British foreign policy { What is the Labour
Party’s policy on immigration? { (fig) Is honesty
the best policy (ie the best principle for people
to live by)? { [attrib] a policy maker.n amkham tuah tikah, khatlam le
khatlam lungkimnak thukam (sa-chuk): a fireinsurance policy { [attrib] a policy document {
a policy holder.",NA,NA,NA
41010,POLIO,"n [U] polio nat; virus pangngang
ruang ih cang, a suan thei mi, zaang thahri ling
nat; rei deuh le tha a zeng cihter thei nat a si:
[attrib] polio vaccine { anti-polio injections.",NA,NA,NA
41011,POLISH," adj Poland rammi (Poles ti tla in
an ko).
Z Polish n [U] Poland ṭong: written in Polish.",NA,NA,NA
41012,POLISH,"v 1 [I, Ipr, Ip, Tn, Tnypr, Tnyp] ~
(sth) (up) (with sth) rawt; hnawt tleu: This
table-top polishes up nicely. { polish (up) wood,
furniture, shoes etc with a cloth. 2 [Tn] (fig)
remh; ṭha deuh/naal deuh ih tuah: polish a
speech, an article, etc. 3 (phr v) polish sth off
(infml) zamrang teih ṭheh: polish off a big
plateful of stew { polish off the arrears of
correspondence.
Z polish n 1 (a) [sing] hnawttleumi thil: a tabletop with a good polish. (b) [sing] hnawt tleunak:
give the floor a thorough polish. (c) [U, C]
zialphah tivek hnawtnak sii: furniture, floor,
shoe polish { a tin of metal polish { apply polish
to sth. 2 [U] (fig) mawiternak; ti ṭhatnak: an
unsophisticated country fellow who completely
lacked polish { a crude performance of the
symphony, quite without polish. 3 (idm) spit
and polish Ö spit1
.
polished adj 1 hnawtfai ruangih a tleumi:
polished wood. 2 zoh mawi deuh/nalh: polished
manners { a polished style, performance. polisher n zial hnawtfainak ceet: a floor
polisher.",NA,NA,NA
41013,POLITBURO,"n (pl ~ s) communist
party ah a lu bik, thu neitu bik committee upa
pawl.",NA,NA,NA
41018,POLITE," adj 1 duhnung le zoh mawi ih um;
midang duhzawng um thiammi: a polite child
{ It wasn’t very polite of you to serve yourself
without asking. { making a few polite remarks
to keep the conversation going. 2 [attrib] (fml)
nun khuasak sang zet nei le nunzia mawi nei
pawl: a rude word not mentioned in polite
society.
Z politely adv.
politeness n (a) [U] mi-ih a ṭha timi zawng te
ih nun thiamnak: He was noted for his
politeness. (b) [C] dunungza ih nuncan
thiamnak: I recall his many politenesses over
the years.",NA,NA,NA
41022,POLITIC,"adj (fml) (of actions) a fiimkhur
mi: When the fight began, he thought it politic to
leave.",NA,NA,NA
41028,POLITICAL,"adj 1 ram thuhla a simi;
ukawknak thuhla a simi; misenpi thawn a
pehtlai-awmi: political rights, liberties, etc { a
political system. 2 ram uknak, lole, thuhla
pakhat khat thawn pehpar ih a bur ih
qangkhawm (party) pakhat le pakhat zuamawknak/eel-awknak: a political party, debate,
crisis { political skill, know-how, opinions { a
party political broadcast, eg to explain
government policy. 3 (of actions) Rom, lole
uknak siatsuahtu ih ruatmi: a political offence,
crime, etc { improsoned on political grounds. 4
(of people) ram uk-awknak thuhla (naingngan-zi) a hiar/paih mi: sb who is very political
(in outlook) { I’m not a political animal, ie
person. 5 (euph derog) a dikmi ah si loin
pawlkom ih thuneihnak le dinhmun ruangah:
One suspects he was dismissed for political
reasons. { It must have been a political decision.
Z politically /-klI/ adv ram uknak thuhla thawn
pehpar in: a politically active, astute, naïve, etc
person { politically useful, sound, disastrous,
etc ideas { a politically sensitive decision.
 political asylum rammi pakhat in cozah a ral
ruangah ramdang pakhat ah va relh/va ben
(naing-ngan-zi khu-hlung): seek/ask for/be
granted political asylum.
political geography ramzuk (ram pakhat le
pakhat danawknak ramri, khualtlawnnak
lamzin tivek pawl).
political prisoner cozah dodal ruangih
thawngtlatu.
political science (also politics) ram uktu
cozah hnaṭuan dan le ram hruai dan.",NA,NA,NA
41030,POLITICIAN,"n 1 ram uk theinak nei
dingih a zuam awtu. 2 (often derog) mah
duhnak lam ih midang hruai theitu: You need to be a bit of a politician to succeed in this
company",NA,NA,NA
41031,"POLITICIZE, -ISE","v [I, Tn] politics
thinlung neihter; politics ah cangter: The
strike has now been politicized.",NA,NA,NA
41034,POLITICKING,"n [U, C] (often derog)
politics cangvaihnak (mah ṭanmi lam ah me pe
ve dingin va zuam ciamco): A lot of politicking
preceded the choice of the new director.",NA,NA,NA
41037,POLITICS,"n 1 (a) [sing or pl v] ram
uknak thuhla: party politics { He’s thinking of
going into politics, eg trying to become a
Member of Parliament. (b) [pl] ram ukdan
ding ruahmi (zummi; hmuhdan): What are
your politics? (c) [sing v] (derog) a cuh-awmi (a
zuam awmi) naingnganzi paṭi pawl: They’re
not concerned with welfare: it’s all politics! 2
[sing v] = political science (political): She’s
reading politics at university. 3 [sing v] (derog)
pawlkhawmpi ah siseh; mibur pi hnaquan
tlangnak ah siseh, thuneitu upa pakhat cang
thei ve dingin cangvaih ciamconak: office
politics { church politics.",NA,NA,NA
41046,POLITY,n (fml) 1 [U] uk-awk dan; hruaiawk dan. 2 [C] ram pakhat ih umkhawmnak.,NA,NA,NA
41049,POLKA,"n Europe nisuahnak
lam ram ih suak thatho zet ih lamnak (hla/
awnmawi phunkhat).
 polka dots hnipuan parah a hlum tum pipi,
cukmi vekih ṭialtermi: [attrib] a polka-dot
scarf.",NA,NA,NA
41050,POLL,"n 1 (a) [C usu sing] hril-awknak ih
mee pek khi; mee siar: be successful at the poll
{ The result of the poll has now been declared.
(b) [sing] thlakmi mee a zate: head the poll, ie
have the largest number of votes { a light/
heavy poll, ie voting by a small or large
proportion of those entitled to vote. (c) the
polls [pl] mee zung (mee thlaknak hmun): The
country is going to the polls (ie is voting in an
election) tomorrow. 2 [C] mipi ih ruahnak
ziangvek a si ti tahnak (survey): a publicopinion poll { We’re conducting a poll among
school leavers.
 poll-tax n upa puitling a sizo mi hmuahhmuah
hnen ihsin bangrep cio ih khuantermi pekmi
ngunkhuai/siahkhuan. v [Tn] 1 (of a candidate at an election)
mee ngah, hril-awknak ah: Mr Hill polled over
3000 votes. 2 mipi duhnak sut tikah a ruahnak
hei dil/sut: Of those polled, seven out of ten said
they preferred brown bread. 3 (a) caw kii zim
tan. (b) = pollard v.
Z polling n [U] (a) mee thlak: heavy polling, ie
in large numbers. (b) mipi ruahnak sutnak
quan. polling-booth (also polling-station) n
mee thlaknak hmun.
polling-day n hril-awk ni; mee thlak ni.",NA,NA,NA
41058,POLLARD,"v [Tn esp passive] thingkung a zik tan sak (a qekno, a ziik no
tampi kho dingin tanmi): The willows need to
be pollarded.
Z pollard n a ziik tansakmi thingkung.",NA,NA,NA
